date,temperature_2m_max,temperature_2m_min,temp_diff_2m,apparent_temperature_max,apparent_temperature_min,apparent_temp_diff,daylight_duration,sunshine_duration,precipitation_sum,precipitation_hours,rain_sum,snowfall_sum,shortwave_radiation_sum,wind_speed_10m,wind_direction_10m,wind_gusts_10m_max,total_grid_load,residual_load,pumped_storage_x,biomass_energy,hydropower,offshore_wind,onshore_wind,solar_pv,other_renewables,nuclear_energy,lignite,hard_coal,natural_gas,pumped_storage_y,other_conventional,weekend,total_energy_production,total_renewable_production,total_energy_consumption
2023-06-10,25.07,13.64,11.43,24.08,12.36,11.73,16.58,14.06,0.19,0.23,0.16,0.0,25.36,5.47,70.49,12.24,1062.74,392.28,38.51,99.76,51.09,78.68,267.74,324.04,2.45,0.0,96.39,28.15,94.48,31.73,23.04,1.0,1097.54,823.76,1493.53
2023-06-11,25.47,14.34,11.13,23.83,13.19,10.64,16.59,14.75,0.0,0.0,0.0,0.0,27.33,5.4,88.52,11.08,1001.23,303.64,62.7,98.91,49.28,94.43,255.09,348.08,2.43,0.0,100.85,26.57,86.19,16.54,24.0,1.0,1102.36,848.21,1367.57
2023-06-12,25.07,13.67,11.4,23.56,12.31,11.25,16.61,14.84,0.0,0.0,0.0,0.0,27.98,5.43,87.26,11.45,1260.73,586.2,30.9,98.87,51.14,70.83,246.23,357.48,2.36,0.0,167.09,42.67,112.24,34.75,24.8,0.0,1208.47,826.91,1877.82
2023-06-13,23.7,12.67,11.04,21.62,10.53,11.09,16.63,14.58,0.0,0.0,0.0,0.0,27.97,5.4,67.52,11.18,1278.08,569.49,29.86,99.08,50.59,78.31,267.77,362.52,2.43,0.0,177.58,38.83,116.3,26.71,25.09,0.0,1245.2,860.69,1877.43
2023-06-14,22.37,12.02,10.35,20.61,10.38,10.22,16.64,14.71,0.02,0.15,0.02,0.0,24.98,4.81,56.0,10.32,1263.29,688.46,31.42,98.79,52.07,42.26,209.19,323.38,2.44,0.0,201.27,44.19,134.22,28.46,25.27,0.0,1161.55,728.14,1983.17
2023-06-15,23.19,12.05,11.14,22.03,10.99,11.04,16.65,13.18,0.31,0.62,0.26,0.0,23.47,3.91,15.2,9.65,1257.32,845.9,27.96,99.19,52.14,11.21,101.6,298.6,2.39,0.0,219.33,94.97,175.29,25.74,25.06,0.0,1105.54,565.14,2131.18
2023-06-16,21.92,12.85,9.07,20.96,12.02,8.94,16.66,11.65,1.12,1.85,1.01,0.0,21.78,3.44,323.04,10.46,1241.44,853.34,24.95,99.37,51.15,21.92,108.49,257.68,2.35,0.0,247.8,133.27,150.16,24.4,24.99,0.0,1121.58,540.96,2119.73
2023-06-17,23.98,13.01,10.97,23.5,12.85,10.65,16.67,13.81,0.06,0.15,0.05,0.0,24.87,2.95,322.58,9.08,1050.93,685.53,29.04,99.02,47.8,3.32,48.82,313.26,2.32,0.0,173.03,38.13,102.17,25.62,25.1,1.0,878.59,514.55,1765.5
2023-06-18,26.86,12.77,14.09,26.53,12.25,14.28,16.67,12.79,0.09,0.46,0.09,0.0,24.0,0.99,122.81,8.25,989.49,618.99,33.27,97.76,45.17,13.23,37.41,319.86,2.29,0.0,175.58,36.46,91.61,17.53,25.3,1.0,862.21,515.72,1641.75
2023-06-19,26.62,16.98,9.64,26.87,16.53,10.34,16.68,10.51,0.54,1.0,0.52,0.0,20.18,3.36,198.93,9.55,1250.07,750.74,35.75,97.67,45.81,84.53,167.19,247.61,2.25,0.0,249.64,62.65,152.28,31.83,25.34,0.0,1166.8,645.07,2036.56
2023-06-20,27.85,17.17,10.69,28.55,17.76,10.79,16.68,10.68,2.42,1.85,2.31,0.0,21.07,3.25,134.35,8.9,1297.14,869.54,25.65,96.82,48.74,50.48,100.52,276.59,2.22,0.0,294.04,76.99,201.73,25.22,26.24,0.0,1199.6,575.37,2192.33
2023-06-21,26.11,18.16,7.95,26.65,18.98,7.67,16.68,11.63,4.61,1.54,4.53,0.0,21.1,4.62,270.58,13.5,1312.5,848.15,28.46,96.8,51.41,45.69,149.09,269.56,2.18,0.0,288.39,89.97,181.74,21.84,25.72,0.0,1222.4,614.74,2189.11
2023-06-22,27.8,16.55,11.25,28.99,17.15,11.84,16.68,10.07,12.59,3.38,12.22,0.0,20.55,2.49,44.28,12.68,1290.87,828.39,20.97,97.24,52.31,11.92,186.04,264.52,2.18,0.0,305.75,92.65,191.64,18.42,26.09,0.0,1248.75,614.2,2140.24
2023-06-23,22.18,16.43,5.76,21.89,15.24,6.65,16.68,6.37,8.48,4.69,8.39,0.0,13.99,5.42,309.21,12.75,1247.02,729.89,23.88,97.89,52.81,24.46,326.93,165.75,2.24,0.0,265.03,52.29,114.85,26.07,26.91,0.0,1155.23,670.07,2000.78
2023-06-24,24.87,14.5,10.37,24.55,14.43,10.13,16.68,13.52,0.07,0.31,0.07,0.0,23.81,2.46,303.6,8.3,1041.12,634.83,29.62,97.63,52.0,14.06,58.74,333.5,2.32,0.0,153.93,33.99,99.43,23.69,27.33,1.0,896.61,558.25,1705.57
2023-06-25,27.28,14.97,12.31,28.0,15.32,12.68,16.67,14.66,0.0,0.0,0.0,0.0,26.09,1.56,122.46,6.92,972.72,587.01,34.09,96.45,48.05,16.27,31.06,338.38,2.28,0.0,133.46,33.09,92.69,24.0,27.6,1.0,843.34,532.5,1593.82
2023-06-26,27.35,15.98,11.36,27.28,14.77,12.5,16.66,12.41,3.43,1.15,3.32,0.0,21.95,6.29,265.62,15.51,1260.11,513.48,34.86,95.4,46.7,89.93,357.99,298.71,2.29,0.0,162.6,41.56,104.64,17.93,27.55,0.0,1245.3,891.02,1808.44
2023-06-27,21.61,14.45,7.15,19.09,12.89,6.21,16.66,11.74,0.74,0.69,0.62,0.0,21.04,5.95,293.26,12.55,1286.91,637.05,31.83,97.41,45.9,68.11,324.95,256.8,2.31,0.0,196.24,62.72,130.18,23.86,26.7,0.0,1235.17,795.48,1955.78
2023-06-28,22.18,14.02,8.16,21.28,12.84,8.43,16.65,10.65,0.63,1.31,0.62,0.0,19.7,3.84,283.55,9.21,1269.66,837.63,28.85,98.46,46.76,33.29,132.24,266.5,2.34,0.0,241.94,92.26,180.44,25.28,27.9,0.0,1147.41,579.59,2136.14
2023-06-29,24.28,14.63,9.65,24.67,14.4,10.26,16.63,7.63,0.75,1.77,0.47,0.0,16.67,2.53,246.26,7.55,1273.64,949.08,22.15,98.35,47.7,34.19,44.67,245.7,2.31,0.0,282.48,91.52,206.44,23.26,28.94,0.0,1105.55,472.92,2244.87
2023-06-30,21.31,15.67,5.64,21.17,15.18,5.99,16.62,6.89,8.15,4.85,7.63,0.0,14.79,4.28,281.09,9.85,1242.41,963.33,16.76,98.71,46.72,28.21,74.03,176.84,2.38,0.0,266.36,81.08,146.89,21.48,28.75,0.0,971.44,426.89,2222.5
2023-07-01,21.23,15.15,6.08,19.56,14.07,5.49,16.6,3.76,2.23,3.69,2.1,0.0,10.77,5.93,231.33,12.49,1062.89,381.79,39.59,97.72,46.88,106.43,375.87,198.8,2.42,0.0,87.45,29.88,72.5,21.44,28.16,1.0,1067.57,828.13,1484.27
2023-07-02,21.43,15.38,6.05,18.21,13.37,4.84,16.59,12.3,0.4,1.0,0.38,0.0,19.26,7.74,260.04,15.67,1008.88,204.95,46.73,96.28,39.98,90.1,459.83,254.0,2.41,0.0,86.07,32.77,74.35,17.15,27.22,1.0,1180.16,942.61,1260.56
2023-07-03,21.04,13.92,7.12,17.55,11.56,5.99,16.57,10.53,0.92,1.46,0.85,0.0,17.64,7.42,247.62,14.88,1263.84,424.92,32.12,98.24,45.07,102.84,498.86,237.22,2.42,0.0,104.88,68.23,97.38,29.03,28.41,0.0,1312.59,984.64,1720.88
2023-07-04,22.18,13.71,8.48,20.02,11.98,8.04,16.54,13.37,2.12,2.23,1.93,0.0,22.01,6.3,247.12,13.6,1290.48,517.83,23.55,98.44,46.74,85.41,399.14,288.1,2.42,0.0,138.43,74.24,119.88,24.14,28.28,0.0,1305.22,920.26,1831.86
2023-07-05,21.15,13.97,7.19,19.05,11.69,7.36,16.52,8.22,6.4,5.54,6.05,0.0,15.71,7.54,224.23,17.11,1290.57,369.57,27.85,97.4,46.75,84.57,602.9,233.53,2.44,0.0,144.99,65.65,86.52,18.66,25.51,0.0,1408.91,1067.59,1687.99
2023-07-06,22.38,12.48,9.9,21.04,10.61,10.43,16.5,14.61,0.08,0.15,0.06,0.0,24.01,4.55,253.58,10.36,1252.8,717.92,19.41,99.73,52.1,50.18,173.94,310.76,2.4,0.0,205.24,72.19,142.2,21.39,25.54,0.0,1155.67,689.11,1990.12
2023-07-07,26.75,11.79,14.97,26.74,10.89,15.85,16.47,14.75,0.0,0.0,0.0,0.0,27.98,1.87,143.92,7.77,1220.28,775.3,18.86,98.89,50.26,12.42,67.66,364.91,2.36,0.0,205.78,50.29,130.86,25.32,25.74,0.0,1034.47,596.48,2014.43
2023-07-08,29.07,14.98,14.09,28.75,14.22,14.53,16.45,13.82,0.12,0.15,0.11,0.0,26.25,2.96,92.23,8.41,1051.35,495.5,31.82,96.84,44.5,64.65,154.33,336.87,2.33,0.0,154.04,27.84,82.74,16.78,25.93,1.0,1006.86,699.52,1578.67
2023-07-09,30.98,16.35,14.64,32.07,16.52,15.55,16.42,12.91,1.06,0.69,1.04,0.0,25.13,2.65,122.86,10.75,1003.85,509.62,28.23,95.35,45.21,48.7,123.4,322.13,2.3,0.0,158.68,30.21,96.65,18.83,27.87,1.0,969.34,637.09,1541.71
2023-07-10,26.53,17.79,8.74,26.72,18.0,8.72,16.39,11.06,4.28,1.62,4.15,0.0,20.23,3.49,278.23,10.94,1257.88,817.16,18.12,96.19,48.64,16.79,162.88,261.05,2.29,0.0,210.86,54.53,179.89,33.98,28.11,0.0,1095.2,587.83,2093.16
2023-07-11,30.37,15.98,14.39,30.7,16.24,14.46,16.36,12.66,1.12,0.69,1.1,0.0,24.69,4.66,180.79,13.8,1277.24,737.17,27.35,95.07,45.53,63.77,147.06,329.24,2.25,0.0,205.09,41.43,167.64,23.53,27.77,0.0,1148.37,682.92,2041.77
2023-07-12,24.95,18.33,6.63,24.34,18.01,6.33,16.33,9.82,5.61,3.92,5.23,0.0,18.76,6.15,247.07,13.93,1285.67,595.63,28.51,94.11,45.52,57.78,380.43,251.84,2.24,0.0,172.86,51.61,143.13,21.56,30.24,0.0,1251.32,831.91,1909.8
2023-07-13,23.1,16.11,6.99,21.23,15.45,5.79,16.29,11.9,0.98,1.77,0.89,0.0,19.89,5.34,260.65,11.94,1260.09,677.59,23.2,96.92,52.02,71.49,245.45,265.56,2.32,0.0,182.29,37.11,162.41,24.02,33.16,0.0,1172.74,733.76,1960.89
2023-07-14,25.21,13.81,11.4,24.63,13.13,11.49,16.26,13.48,0.28,0.38,0.27,0.0,22.79,2.73,181.3,8.25,1224.78,816.17,22.07,97.18,51.04,20.3,92.36,295.94,2.31,0.0,177.64,39.29,165.56,24.06,29.53,0.0,995.21,559.14,2063.02
2023-07-15,29.9,17.13,12.77,29.76,16.08,13.68,16.22,10.55,2.58,2.85,2.42,0.0,20.61,4.93,179.64,13.26,1088.73,365.58,34.76,93.56,43.49,81.32,370.38,271.45,2.24,0.0,108.01,34.22,69.68,22.69,33.5,1.0,1130.54,862.45,1489.07
2023-07-16,24.74,17.65,7.08,23.0,16.71,6.29,16.19,12.23,2.07,2.85,1.98,0.0,21.25,6.38,233.45,14.21,990.56,266.95,48.11,93.14,39.59,85.06,365.35,273.2,2.27,0.0,111.59,32.57,79.78,17.8,33.01,1.0,1133.36,858.61,1305.61
2023-07-17,24.09,15.78,8.31,22.27,15.0,7.28,16.15,12.29,1.43,1.92,1.23,0.0,20.59,6.42,251.31,13.21,1227.29,536.12,29.73,95.25,45.82,83.71,329.11,278.35,2.3,0.0,141.08,62.58,120.71,25.2,34.14,0.0,1218.23,834.52,1793.14
2023-07-18,24.02,13.85,10.17,23.5,12.9,10.6,16.11,12.68,0.67,1.0,0.62,0.0,22.16,3.78,274.49,10.65,1249.86,799.17,19.9,97.73,47.8,40.74,111.15,298.81,2.3,0.0,191.82,72.28,166.69,28.08,33.77,0.0,1091.14,598.51,2068.93
2023-07-19,23.7,15.16,8.54,22.44,14.87,7.57,16.07,9.67,1.33,3.08,1.22,0.0,17.52,4.75,291.17,11.58,1236.44,864.96,17.04,96.91,51.92,12.14,113.89,245.45,2.26,0.0,203.47,79.47,199.75,22.53,30.69,0.0,1058.46,522.56,2118.44
2023-07-20,21.72,14.62,7.1,19.97,13.61,6.36,16.03,12.48,0.57,1.54,0.49,0.0,20.58,4.97,292.76,10.59,1236.61,762.91,21.95,97.25,50.64,59.0,145.54,269.16,2.28,0.0,186.17,66.19,177.83,24.26,32.15,0.0,1110.48,623.88,2021.48
2023-07-21,21.46,13.38,8.08,20.41,12.4,8.01,15.99,7.92,4.54,3.85,4.21,0.0,16.12,4.23,265.92,11.53,1197.3,899.71,13.72,98.17,48.88,21.85,79.89,195.85,2.31,0.0,191.03,63.39,200.34,26.06,31.58,0.0,959.34,446.95,2110.72
2023-07-22,21.94,13.06,8.88,19.73,11.78,7.94,15.94,10.21,2.81,3.85,2.73,0.0,17.92,5.25,244.82,11.52,1014.36,515.39,35.1,97.53,43.58,42.77,200.66,255.54,2.33,0.0,116.8,39.58,77.8,23.09,33.32,1.0,933.0,642.41,1564.85
2023-07-23,23.36,15.01,8.35,21.9,13.75,8.15,15.9,5.13,3.86,6.46,3.74,0.0,12.27,6.47,216.49,13.11,980.52,270.04,45.52,96.53,38.44,98.22,411.54,200.71,2.27,0.0,94.22,39.88,68.27,12.13,34.81,1.0,1097.03,847.71,1296.08
2023-07-24,23.1,16.23,6.87,22.88,15.73,7.15,15.85,6.32,6.18,4.54,5.76,0.0,13.07,4.99,240.66,13.73,1221.55,640.21,18.41,97.73,41.84,50.68,349.23,181.42,2.28,0.0,134.36,53.54,121.67,29.87,35.49,0.0,1098.13,723.19,1880.16
2023-07-25,19.49,14.03,5.45,17.76,12.59,5.18,15.8,7.37,4.15,3.46,3.94,0.0,14.5,5.03,281.51,11.65,1224.86,772.25,19.23,97.74,51.44,76.27,197.48,178.86,2.33,0.0,146.11,51.32,146.93,23.43,34.9,0.0,1006.8,604.12,2016.33
2023-07-26,18.62,12.4,6.22,16.14,10.72,5.42,15.76,10.13,2.8,4.69,2.38,0.0,16.69,5.56,264.48,12.88,1216.5,686.59,30.67,97.75,54.0,65.81,239.59,224.5,2.42,0.0,130.5,59.35,115.08,17.46,36.23,0.0,1042.69,684.07,1933.76
2023-07-27,19.34,12.58,6.76,19.22,11.2,8.02,15.71,2.88,3.56,5.69,3.25,0.0,8.9,4.86,203.5,10.17,1227.87,760.31,15.54,98.06,51.17,31.57,310.49,125.5,2.39,0.0,144.74,45.92,99.14,23.15,36.62,0.0,968.76,619.19,2003.72
2023-07-28,22.95,16.33,6.62,23.29,16.72,6.57,15.66,7.15,2.05,3.46,1.86,0.0,13.8,3.4,248.18,9.4,1205.25,788.71,17.83,98.22,49.24,4.52,236.09,175.93,2.35,0.0,157.09,41.15,129.5,30.46,33.99,0.0,958.52,566.34,2011.79
2023-07-29,23.45,16.83,6.62,23.26,17.15,6.11,15.61,6.48,3.65,4.85,3.28,0.0,13.67,5.37,226.37,13.11,1026.52,581.16,28.51,97.99,48.91,41.87,205.26,198.22,2.35,0.0,109.3,37.62,80.59,26.81,29.43,1.0,878.36,594.62,1636.18
2023-07-30,21.89,15.75,6.14,20.54,14.85,5.68,15.56,9.42,3.18,3.31,2.85,0.0,15.4,6.08,248.39,14.12,957.2,337.86,46.52,96.85,45.1,72.57,324.86,221.92,2.35,0.0,99.99,41.78,61.48,11.12,33.9,1.0,1011.91,763.63,1341.58
2023-07-31,20.95,14.9,6.05,19.83,13.69,6.14,15.5,2.95,7.05,9.15,6.38,0.0,9.63,5.85,229.28,12.48,1212.12,503.66,31.91,97.15,44.54,50.89,498.53,159.04,2.38,0.0,91.01,39.54,70.58,28.53,35.31,0.0,1117.49,852.53,1747.7
2023-08-01,20.13,15.97,4.17,18.86,14.74,4.12,15.45,4.73,10.05,9.62,9.43,0.0,10.38,6.39,241.39,14.03,1224.93,519.41,32.74,97.34,46.68,56.95,477.49,171.08,2.36,0.0,94.64,54.73,78.93,26.72,28.39,0.0,1135.3,851.9,1777.08
2023-08-02,21.65,15.07,6.58,21.38,13.85,7.53,15.4,2.98,7.93,7.62,7.44,0.0,8.01,5.89,195.01,13.49,1248.82,593.34,25.25,97.81,51.4,64.47,449.59,141.42,2.37,0.0,89.23,51.06,86.79,31.45,29.91,0.0,1095.5,807.05,1867.41
2023-08-03,21.1,16.37,4.73,19.4,14.76,4.64,15.35,7.28,4.55,6.46,3.95,0.0,12.67,6.2,244.05,15.38,1243.78,336.77,46.91,97.49,50.42,54.85,645.99,206.17,2.36,0.0,78.04,51.78,77.22,18.06,29.65,0.0,1312.05,1057.29,1627.46
2023-08-04,20.54,15.46,5.08,19.76,14.91,4.84,15.29,7.04,1.51,1.77,1.34,0.0,13.8,4.08,282.2,9.18,1188.34,796.42,20.81,98.58,56.1,54.9,146.34,190.67,2.39,0.0,112.09,59.15,120.78,42.71,27.48,0.0,911.21,548.99,2005.57
2023-08-05,20.75,14.03,6.72,19.95,13.75,6.2,15.24,7.02,3.8,4.54,3.69,0.0,14.53,1.92,215.87,9.38,1002.51,713.72,30.03,98.88,55.08,16.59,77.04,195.17,2.4,0.0,98.24,37.79,105.8,26.01,28.09,1.0,741.09,445.15,1746.26
2023-08-06,18.07,13.72,4.35,17.54,11.72,5.81,15.18,3.23,12.57,10.77,12.16,0.0,9.06,4.0,307.33,12.6,972.09,563.35,36.38,98.29,52.5,26.45,238.03,144.27,2.4,0.0,91.4,34.19,55.39,27.7,34.61,1.0,805.22,561.93,1571.82
2023-08-07,17.33,13.02,4.32,14.39,9.23,5.16,15.13,4.29,7.08,8.23,6.81,0.0,9.72,8.2,280.74,17.19,1211.97,337.27,43.18,95.62,51.14,56.96,653.61,164.13,2.39,0.0,106.67,59.92,79.32,30.27,33.12,0.0,1333.16,1023.85,1592.42
2023-08-08,18.88,12.12,6.75,15.4,9.21,6.19,15.07,8.5,3.16,3.92,2.78,0.0,14.16,7.41,257.62,15.34,1220.94,357.98,41.84,95.41,49.56,73.81,568.18,220.97,2.37,0.0,111.53,64.77,95.33,28.47,32.25,0.0,1342.65,1010.3,1620.76
2023-08-09,19.25,13.01,6.24,17.16,11.29,5.87,15.01,7.48,4.62,5.85,3.94,0.0,14.17,5.25,266.39,12.06,1224.0,691.95,34.69,97.89,55.07,81.5,253.64,196.91,2.39,0.0,125.44,60.19,143.06,29.47,26.36,0.0,1071.9,687.38,1950.64
2023-08-10,21.8,11.95,9.85,20.96,10.75,10.2,14.96,11.81,0.05,0.31,0.05,0.0,20.58,3.25,275.64,8.12,1209.93,812.0,26.08,99.36,56.89,34.87,62.73,300.33,2.39,0.0,146.38,56.51,157.2,29.65,31.16,0.0,977.47,556.58,2048.02
2023-08-11,26.35,13.08,13.27,26.6,12.58,14.02,14.9,12.24,0.0,0.0,0.0,0.0,21.96,2.92,191.37,6.78,1184.11,791.51,29.98,98.98,51.63,28.37,53.77,310.46,2.36,0.0,151.18,63.51,129.9,31.59,31.15,0.0,952.91,545.57,2005.6
2023-08-12,25.5,16.42,9.08,26.21,16.63,9.58,14.84,7.13,4.29,3.69,4.08,0.0,12.82,4.45,203.72,11.78,1055.25,670.58,27.42,98.62,45.99,46.69,152.5,185.47,2.29,0.0,126.47,35.97,66.5,22.07,26.52,1.0,809.11,531.57,1753.25
2023-08-13,24.96,16.61,8.35,25.66,17.14,8.53,14.78,9.91,0.22,0.38,0.21,0.0,17.01,3.24,229.28,8.68,963.64,570.7,42.91,98.1,42.55,61.68,97.69,233.57,2.24,0.0,102.51,39.64,75.65,17.89,26.86,1.0,798.39,535.84,1577.25
2023-08-14,27.36,16.76,10.6,28.92,17.78,11.14,14.72,11.18,0.19,0.62,0.13,0.0,18.48,3.3,164.2,8.32,1188.41,843.55,26.41,97.35,46.76,27.73,56.15,260.98,2.23,0.0,155.91,72.16,133.81,34.82,27.44,0.0,915.35,491.2,2058.37
2023-08-15,27.15,18.31,8.83,28.46,19.63,8.83,14.66,9.61,1.28,1.92,1.18,0.0,17.17,3.41,226.03,10.25,1209.1,810.53,32.88,95.96,47.28,58.11,112.54,227.91,2.32,0.0,164.01,59.08,141.93,28.1,32.15,0.0,969.38,544.12,2052.5
2023-08-16,25.14,17.03,8.1,26.6,18.09,8.51,14.6,10.49,0.32,1.23,0.24,0.0,17.78,2.6,3.25,7.83,1220.7,893.97,29.02,97.02,50.84,20.6,65.19,240.93,2.58,0.0,179.72,69.49,166.54,24.54,32.59,0.0,950.04,477.17,2143.69
2023-08-17,24.04,16.88,7.16,25.06,17.58,7.48,14.54,7.21,4.23,2.54,4.09,0.0,13.96,2.98,59.55,10.66,1241.48,862.52,25.01,97.68,51.36,39.62,143.09,196.25,2.69,0.0,185.0,72.33,123.62,28.64,32.81,0.0,973.09,530.69,2129.01
2023-08-18,27.17,16.97,10.2,28.49,17.54,10.95,14.48,10.6,0.25,0.23,0.22,0.0,18.75,3.31,90.56,7.87,1220.64,787.05,31.11,97.28,50.05,62.54,85.86,285.2,2.28,0.0,183.47,58.57,134.56,30.86,32.32,0.0,1022.98,583.21,2038.8
2023-08-19,29.21,17.78,11.43,30.73,18.93,11.8,14.42,8.69,0.32,1.0,0.25,0.0,16.25,3.38,155.39,9.13,1065.4,604.11,37.49,97.21,45.27,78.3,135.64,247.34,2.25,0.0,124.57,39.83,87.13,25.97,31.3,1.0,914.82,606.02,1706.99
2023-08-20,27.6,18.13,9.47,29.33,19.57,9.76,14.35,11.46,1.79,0.38,1.75,0.0,19.39,2.06,283.93,7.82,978.94,632.08,40.0,97.09,44.2,16.6,50.41,279.85,2.24,0.0,131.73,47.92,93.71,22.63,31.81,1.0,818.18,490.39,1651.02
2023-08-21,27.41,17.47,9.94,28.52,18.83,9.69,14.29,12.81,0.0,0.0,0.0,0.0,20.45,2.35,295.07,6.78,1229.22,903.23,29.17,97.33,44.41,11.85,36.1,278.04,2.23,0.0,238.31,104.77,171.14,36.92,34.24,0.0,1055.35,469.97,2161.61
2023-08-22,27.06,17.18,9.87,27.78,18.27,9.52,14.23,11.53,0.01,0.08,0.0,0.0,18.41,2.99,280.21,7.98,1254.59,925.26,40.67,97.02,45.94,16.44,52.13,260.77,2.21,0.0,275.45,134.56,194.57,31.81,34.89,0.0,1145.79,474.51,2220.52
2023-08-23,26.01,16.4,9.61,26.38,17.19,9.2,14.17,11.74,0.02,0.23,0.0,0.0,19.03,3.27,282.89,7.87,1241.6,904.78,38.3,97.43,47.27,16.34,39.26,281.21,2.25,0.0,265.42,155.25,195.43,35.14,33.53,0.0,1168.53,483.76,2184.69
2023-08-24,27.38,15.75,11.62,28.44,16.36,12.07,14.11,8.98,5.4,2.15,5.19,0.0,16.47,2.66,131.21,9.5,1261.33,934.5,29.31,97.96,47.04,18.28,65.71,242.85,2.24,0.0,272.7,169.2,197.94,33.29,33.47,0.0,1180.68,474.08,2225.14
2023-08-25,24.82,18.43,6.39,26.04,19.4,6.64,14.05,5.36,4.88,4.77,4.54,0.0,11.07,3.63,219.23,12.31,1253.21,914.44,22.84,98.16,48.27,14.81,172.02,151.94,2.26,0.0,268.16,115.02,186.63,30.02,34.83,0.0,1122.12,487.46,2190.5
2023-08-26,22.35,15.79,6.56,22.6,15.51,7.09,13.98,7.78,5.7,3.92,5.41,0.0,12.86,5.04,242.64,12.38,1055.04,640.67,39.31,98.26,43.8,24.0,188.93,201.43,2.36,0.0,220.81,50.22,97.74,15.18,34.74,1.0,977.48,558.79,1735.02
2023-08-27,19.73,14.38,5.36,19.44,13.81,5.63,13.92,2.82,6.0,6.69,5.34,0.0,8.67,3.8,213.87,9.77,973.41,717.12,32.62,98.29,47.35,23.89,112.73,119.67,2.49,0.0,205.41,39.8,84.05,12.06,35.02,1.0,780.75,404.41,1723.15
2023-08-28,18.13,12.69,5.45,17.44,11.4,6.04,13.86,5.7,6.21,4.38,6.11,0.0,10.46,3.39,298.32,8.78,1220.85,939.31,19.48,98.87,44.51,31.28,125.91,124.35,2.44,0.0,265.2,107.13,171.02,23.43,35.27,0.0,1029.41,427.36,2179.65
2023-08-29,17.69,12.98,4.71,16.99,12.26,4.73,13.79,3.01,3.87,4.85,3.87,0.0,8.36,2.06,307.99,6.55,1251.39,1081.6,32.82,99.03,38.18,7.84,51.52,110.43,2.39,0.0,295.26,134.88,199.65,30.23,34.87,0.0,1004.29,309.39,2365.8
2023-08-30,19.33,12.75,6.58,18.16,11.88,6.28,13.73,6.07,4.04,4.15,3.81,0.0,11.26,3.43,239.45,8.88,1240.28,930.75,25.99,98.72,47.54,27.79,109.13,172.61,2.39,0.0,283.35,113.25,160.0,24.1,31.24,0.0,1070.12,458.17,2197.01
2023-08-31,18.67,12.44,6.23,16.32,11.13,5.19,13.67,9.4,1.62,3.0,1.28,0.0,13.18,5.13,250.74,11.35,1245.23,722.0,29.32,98.31,52.69,38.79,289.53,194.91,2.38,0.0,240.89,69.45,136.0,19.46,30.52,0.0,1172.94,676.61,1996.55
2023-09-01,20.26,13.05,7.21,19.72,11.77,7.95,13.6,6.98,2.89,4.15,2.57,0.0,11.72,3.59,244.53,8.95,1247.04,912.22,23.67,98.59,55.74,24.73,141.79,168.31,2.39,0.0,241.29,66.3,145.44,32.67,31.97,0.0,1009.21,491.55,2182.93
2023-09-02,22.88,13.75,9.13,22.87,13.62,9.24,13.54,10.35,0.03,0.23,0.03,0.0,16.38,1.48,299.78,6.87,1036.38,750.92,29.72,98.16,54.04,12.94,31.96,240.55,2.37,0.0,179.21,51.42,111.84,23.5,31.24,1.0,837.23,440.03,1817.02
2023-09-03,21.93,13.64,8.29,21.5,13.35,8.15,13.47,8.11,0.0,0.0,0.0,0.0,14.19,3.32,307.82,7.95,973.42,645.82,39.07,96.93,50.63,32.69,75.21,219.69,2.39,0.0,156.63,33.81,90.44,15.57,35.38,1.0,809.38,477.55,1658.31
2023-09-04,24.45,12.92,11.52,24.02,12.64,11.38,13.41,11.46,0.0,0.0,0.0,0.0,18.45,1.11,126.07,7.06,1206.12,790.58,29.71,97.35,48.93,13.46,112.66,289.41,2.4,0.0,181.8,60.38,129.21,31.04,35.41,0.0,1002.06,564.21,2026.41
2023-09-05,26.56,14.1,12.45,26.76,13.79,12.97,13.34,11.72,0.0,0.0,0.0,0.0,18.43,2.81,114.26,7.79,1254.12,784.62,28.61,96.74,48.94,10.92,176.39,282.19,2.41,0.0,207.24,60.54,143.33,29.34,35.27,0.0,1093.3,617.58,2067.35
2023-09-06,27.14,13.67,13.47,27.38,13.45,13.93,13.28,11.45,0.0,0.0,0.0,0.0,18.28,3.62,89.81,7.69,1260.61,832.49,34.04,95.6,50.1,28.45,114.1,285.58,2.37,0.0,230.08,74.42,156.22,34.02,32.78,0.0,1103.71,576.19,2127.15
2023-09-07,27.2,14.28,12.92,26.75,14.05,12.7,13.21,11.4,0.0,0.0,0.0,0.0,18.14,4.33,95.09,8.75,1271.61,671.22,34.03,95.26,46.66,68.28,239.19,292.91,2.54,0.0,210.37,68.98,137.03,23.58,32.78,0.0,1217.59,744.85,1976.86
2023-09-08,27.94,14.37,13.58,28.14,14.25,13.89,13.15,11.51,0.0,0.0,0.0,0.0,18.2,3.28,123.85,6.97,1247.88,787.59,31.77,95.42,46.49,32.76,142.71,284.83,2.74,0.0,218.47,85.96,159.23,35.55,33.34,0.0,1137.49,604.95,2067.24
